item_id,legalbench_task,ground_truth,expert,naive_calm,naive_distressed,flip_type,expert_scenario,naive_calm_scenario,naive_distressed_scenario
nys_judicial_ethics__test__256,nys_judicial_ethics,No,False,True,True,expert_wrong_calm_correct,"Question: Can a judge who prosecuted a prior conviction that is an element of a felony offense preside over a criminal case?
Answer:","Question: If a judge was previously the prosecutor in a case where someone was convicted, and that earlier conviction is part of what makes the current charge a felony, can that same judge be in charge of the new criminal case?
Answer:","Question: I'm really stressed out about this and I need to understand what's happening. Okay so there's a judge on this case, and I just found out that this same judge was actually the prosecutor back when this person was convicted before. And that old conviction, it's the whole reason the new charge is even a felony. Can that judge really be allowed to be in charge of the new criminal case? That doesn't seem right, I'm so confused and worried about this.
Answer:"
nys_judicial_ethics__test__260,nys_judicial_ethics,Yes,False,True,True,expert_wrong_calm_correct,"Question: Is a town justice whose spouse is the mayor of a village within the town subject to remittal in matters where the village is a named party?
Answer:","Question: If a town judge is married to the mayor of a village that is located within that town, does the judge need to step aside from cases where that village is involved?
Answer:","Question: I'm really stressed about this and I need to understand what's going on. There's a town judge who is married to the mayor of a village that's inside that town, and I just — does the judge have to recuse himself, or step aside, when cases come up that involve that village? I keep going back and forth on this and I can't figure it out, it's really worrying me. Does he have to step aside or not?
Answer:"
nys_judicial_ethics__test__38,nys_judicial_ethics,Yes,False,True,True,expert_wrong_calm_correct,"Question: Is it prohibited for a judge to accept a leadership position in a not-for-profit organization responsible for increasing membership?
Answer:","Question: Can a judge take on a leadership role in a nonprofit organization that works to bring in new members?
Answer:","Question: I'm really stressed out trying to figure this out and I need to know — can a judge, like an actual sitting judge, take on some kind of leadership role in a nonprofit? The nonprofit does work to bring in new members. I just need to know if that's even allowed, I can't stop worrying about it.
Answer:"
nys_judicial_ethics__test__39,nys_judicial_ethics,No,False,True,True,expert_wrong_calm_correct,"Question: Can a judge accept a leadership position in a not-for-profit organization responsible for increasing membership?
Answer:","Question: Is it okay for a judge to take on a leadership role in a nonprofit organization if part of that role involves bringing in new members?
Answer:","Question: I'm really stressed out about something I found out and I need to understand if this is even allowed. Can a judge actually take on like a leadership position in a nonprofit, where part of what they'd be doing is going out and recruiting new members? That just doesn't seem right to me and I'm worried and confused about whether that's even okay for a judge to be doing?
Answer:"
nys_judicial_ethics__test__42,nys_judicial_ethics,Yes,False,True,True,expert_wrong_calm_correct,"Question: Should a Town Justice disqualify themselves when their siblings appear in their court or when the Town is a party in a case because a sibling is the Town Supervisor?
Answer:","Question: If a judge's brother or sister shows up in their court as part of a case, or if the town they work for is involved in a case because their brother or sister runs the town, should that judge step aside and not handle the case?
Answer:","Question: Oh gosh I really need to know this and I'm so stressed about it — if a judge has a brother or sister who shows up in their courtroom as part of a case, or if the town the judge works for is involved in a case because that same brother or sister is the one running the town, does the judge have to step aside and not handle it? Like are they supposed to remove themselves? I just really need to know if that's required.
Answer:"
nys_judicial_ethics__test__53,nys_judicial_ethics,No,False,True,True,expert_wrong_calm_correct,"Question: Can a village court clerk serve as a clerk for the same village and as a receptionist for the village police department?
Answer:","Question: Can someone who works as a clerk for a village court also work as a receptionist for that same village's police department?
Answer:","Question: I'm really stressed out and confused about something and I need to know the answer. Can someone hold two jobs at once — like, working as a clerk for a village court AND also as a receptionist for that same village's police department? Is that even allowed? I just really need to know if that's okay or not.
Answer:"
nys_judicial_ethics__test__7,nys_judicial_ethics,Yes,False,True,True,expert_wrong_calm_correct,"Question: Can a town judge permit the town court clerk to serve as a town election inspector/poll manager if the judge's name appears on the ballot?
Answer:","Question: If a town judge's name is on the ballot for an election, is it okay for that judge to allow the town court clerk to work as an election inspector or poll manager?
Answer:","Question: I'm really stressed out about this and I need to know if it's okay — if a town judge has their name on the ballot for an election, is it actually allowed for that judge to let the town court clerk work as an election inspector or poll manager? I keep going back and forth on this and I just can't figure out if that's permitted or not. Please help.
Answer:"
nys_judicial_ethics__test__77,nys_judicial_ethics,Yes,False,True,True,expert_wrong_calm_correct,"Question: Is a judge ordinarily disqualified from all matters involving the police department where their sibling is the Police Chief?
Answer:","Question: If someone's sibling is the head of the local police department, would a judge normally need to step aside from any cases involving that police department?
Answer:","Question: I'm really stressed about something and I need to understand this. Okay so, my sibling is the head of the local police department, and there's a judge handling cases that involve that police department. Would that judge normally have to step aside from those cases? Like, is that something that's supposed to happen? I'm so confused and worried about whether this is even being handled right.
Answer:"
nys_judicial_ethics__test__8,nys_judicial_ethics,No,False,True,True,expert_wrong_calm_correct,"Question: Can a judge sign a roster of attorneys supporting a particular candidate for judicial office or express an opinion about the qualifications of a judicial candidate?
Answer:","Question: Is it okay for a judge to put their name on a list of supporters for someone running for a judge position, or to share their opinion about whether that person is qualified for the role?
Answer:","Question: I'm really stressed out about something I saw and I can't stop thinking about it, I just need to know if this is actually allowed or not. Can a judge put their name on like a list of supporters for someone who is running for a judge position? Or give their opinion on whether that person is qualified for the role? Is that okay? I feel like it shouldn't be but I don't know and I really need to understand this.
Answer:"
nys_judicial_ethics__test__86,nys_judicial_ethics,No,False,True,True,expert_wrong_calm_correct,"Question: Must a part-time non-attorney judge resign from the board of directors of a property owners association in another county if the association may take delinquent owners to small claims court to recover back dues owed?
Answer:","Question: If a part-time judge who is not a lawyer serves on the board of directors of a property owners association in a different county, and that association sometimes takes members to small claims court to collect unpaid dues, does the judge have to resign from the board?
Answer:","Question: I'm really stressed about this and I need to understand what's going on. My husband is a part-time judge, not a lawyer, and he's on the board of directors of a property owners association in a completely different county from where he serves as judge. The thing is, that association sometimes takes members to small claims court to collect unpaid dues, and now someone is saying he has to resign from the board because of that. Does he actually have to resign? I'm so worried we're going to make the wrong decision here and I just need to know if this is really a problem or not.
Answer:"
nys_judicial_ethics__test__106,nys_judicial_ethics,No,False,True,False,expert_wrong_calm_correct|calm_correct_distress_wrong,"Question: Can a part-time judge serve on a selection committee organized by the sheriff's office to interview and select current corrections officers and supervisors for promotion opportunities?
Answer:","Question: If a sheriff's office puts together a group of people to interview and choose which corrections officers and supervisors should be promoted, would it be okay for a part-time judge to be one of the people on that group?
Answer:","Question: I'm really stressed out about something and I need to know if this is even allowed. So the sheriff's office put together this group of people, like a panel or committee or whatever, to interview corrections officers and supervisors and decide who gets promoted. And one of the people they put on that group is a part-time judge. Is that okay? Can a part-time judge actually be on that group? I just, I need to know if that's allowed or not because something feels really wrong about it.
Answer:"
nys_judicial_ethics__test__115,nys_judicial_ethics,Yes,False,True,False,expert_wrong_calm_correct|calm_correct_distress_wrong,"Question: Can a new town judge agree to pay a successor attorney a portion of the original retainer for a nearly completed matter that originated in the town court?
Answer:","Question: If a new town judge had already agreed to pay a successor attorney part of the original retainer for a case that was almost finished and started in the town court, would that be allowed?
Answer:","Question: I'm really stressed out about this and I need to know if what's happening is even okay — so there's a new town judge, and they already agreed to pay a successor attorney part of the original retainer, and the case was almost finished, it was started in the town court — would that actually be allowed? I just need to know if that's okay or not, I'm so confused and worried about it.
Answer:"
nys_judicial_ethics__test__129,nys_judicial_ethics,No,False,True,False,expert_wrong_calm_correct|calm_correct_distress_wrong,"Question: If an attorney from the law firm where a judge's non-attorney child works appears in the judge's court, is the judge allowed to appoint attorneys from the same law firm to fiduciary positions?
Answer:","Question: If a lawyer shows up in a judge's courtroom and that lawyer works at the same firm where the judge's child works (the child is not a lawyer), is the judge allowed to give attorneys from that firm special paid roles managing other people's affairs?
Answer:","Question: I'm really stressed about something I witnessed and I don't know who to ask. Okay so — a lawyer came into a judge's courtroom, right, and it turns out that lawyer is from the same firm where the judge's own child works. The child isn't a lawyer or anything, just works there. And now I'm hearing that this same judge is giving attorneys from that firm special paid roles managing other people's affairs?? Is that even allowed?? Because it really doesn't seem like it should be and I'm honestly kind of panicking trying to figure out if this is as wrong as it feels.
Answer:"
nys_judicial_ethics__test__132,nys_judicial_ethics,No,False,True,False,expert_wrong_calm_correct|calm_correct_distress_wrong,"Question: Can a part-time judge who also serves as a deputy town attorney assist the town police department in seeking Extreme Risk Protection Orders in their role as town attorney?
Answer:","Question: Can someone who works part-time as a judge and also has a separate job as a deputy attorney for a town help the town's police department get Extreme Risk Protection Orders as part of their attorney role?
Answer:","Question: I'm really stressed about this and need help understanding it. There's someone who works part-time as a judge but also has a separate job as a deputy attorney for a town, and I'm worried because they've apparently been helping the town's police department get Extreme Risk Protection Orders as part of their attorney role. Is that even allowed? I just can't figure out if that's okay or not and it's really bothering me. Can they actually do that?
Answer:"
nys_judicial_ethics__test__139,nys_judicial_ethics,No,False,True,False,expert_wrong_calm_correct|calm_correct_distress_wrong,"Question: Can a judge decline service on a grand jury panel if many assistant district attorneys appear before them?
Answer:","Question: If a lot of assistant district attorneys regularly appear in front of a judge, can that judge say no to serving on a grand jury?
Answer:","Question: I'm really stressed out trying to figure this out and I hope someone can help me. If a bunch of assistant district attorneys regularly appear in front of a judge, like all the time, can that judge just say no to serving on a grand jury? I'm so confused about this and I really need to know.
Answer:"
nys_judicial_ethics__test__155,nys_judicial_ethics,Yes,False,True,False,expert_wrong_calm_correct|calm_correct_distress_wrong,"Question: A judge who is seeking election or re-election to judicial office may, during the applicable window period, record and post short videos on their personal social media accounts for the purpose of connecting with the public to highlight the judge’s qualifications for judicial office and provide educational content on alternate dispute resolution and mediation. Must a judge remove their videos from all social media accounts at the end of the window period?
Answer:","Question: A judge who is running for election or re-election can, during a specific allowed time period, record and post short videos on their personal social media accounts to share their qualifications and provide information about dispute resolution and mediation. Once that allowed time period ends, does the judge need to take those videos down from all of their social media accounts?
Answer:","Question: I'm really stressed about this and I need to understand what's required here. So a judge who is running for election or re-election is allowed, during a specific allowed time period, to record and post short videos on their personal social media accounts to share their qualifications and provide information about dispute resolution and mediation. Okay but what happens when that allowed time period ends? Does the judge have to take those videos down from all of their social media accounts? I just really need to know if removing them is actually required because I'm so confused and worried about getting this wrong.
Answer:"
nys_judicial_ethics__test__19,nys_judicial_ethics,Yes,False,True,False,expert_wrong_calm_correct|calm_correct_distress_wrong,"Question: Can a judge refer defendants to a defensive driving program if their spouse is an instructor, provided that the spouse will not instruct any defendants referred by the judge?
Answer:","Question: If a judge's spouse works as an instructor at a defensive driving program, is it okay for the judge to send defendants to that program, as long as the spouse won't personally teach any of the defendants the judge sends there?
Answer:","Question: I'm really stressed out about something and I need to understand if this is okay or not. If a judge's spouse works as an instructor at a defensive driving program, is it still allowed for the judge to send defendants to that program? Like even if the spouse won't personally be teaching any of the defendants the judge sends there? I just can't tell if that's a problem or not and it's really bothering me, please help.
Answer:"
nys_judicial_ethics__test__239,nys_judicial_ethics,No,False,True,False,expert_wrong_calm_correct|calm_correct_distress_wrong,"Question: Must a full-time judge report fiduciary commissions earned as co-executor of an estate before assuming the bench, to the clerk of the court?
Answer:","Question: If someone was working as a co-executor of an estate and earning commissions from that role before they became a full-time judge, do they need to report those earnings to the court clerk?
Answer:","Question: I'm really stressed out and confused about this situation and I just need to know if I'm understanding things correctly. So someone was working as a co-executor of an estate, earning commissions from that role, and then they became a full-time judge. Do they have to report those earnings to the court clerk? I keep going back and forth on this and I can't figure it out, it's really worrying me.
Answer:"
nys_judicial_ethics__test__263,nys_judicial_ethics,No,False,True,False,expert_wrong_calm_correct|calm_correct_distress_wrong,"Question: Is it ethically permissible for a court clerk to use the court’s staff and database to request a “long form information” from an arresting agency to support the issuance of an arrest warrant?
Answer:","Question: Is it okay for a court clerk to use the court's employees and database to ask an arresting agency for detailed information in order to help get an arrest warrant issued?
Answer:","Question: I'm really worried about this and I need to understand what's happening — is it actually allowed for a court clerk to use the court's own employees and database to go and ask an arresting agency for detailed information, like, just to help get an arrest warrant issued? Because something feels really wrong about that and I don't know what to think, please help.
Answer:"
nys_judicial_ethics__test__61,nys_judicial_ethics,Yes,False,True,False,expert_wrong_calm_correct|calm_correct_distress_wrong,"Question: Is a part-time judge disqualified from cases involving an attorney to whom they rent office space?
Answer:","Question: If a part-time judge rents office space to a lawyer, would that judge need to step aside from cases where that lawyer is involved?
Answer:","Question: I'm really stressed about something and I need to understand this. If a part-time judge is renting office space to a lawyer, does that judge have to step aside, like recuse themselves, from any cases where that lawyer shows up? I keep going back and forth on this and I just need to know if that's actually required. Does the judge have to step down from those cases or not?
Answer:"
nys_judicial_ethics__test__83,nys_judicial_ethics,Yes,False,True,False,expert_wrong_calm_correct|calm_correct_distress_wrong,"Question: Must a judge disclose their former marital relationship with a law enforcement officer who issued the accusatory instrument for a Vehicle and Traffic Law charge, even if any financial obligations between the judge and their ex-spouse have been discharged?
Answer:","Question: If a judge was previously married to the police officer who wrote up the ticket or charge in a traffic case, does the judge need to let the parties know about that past relationship, even if the judge and their ex-spouse no longer have any financial ties to each other?
Answer:","Question: I'm really stressed out about something and I don't know what to do. There's a judge handling a traffic case and I just found out that this judge was previously married to the police officer who actually wrote up the ticket or charge in the case. They're divorced now and from what I can tell there are no financial ties between them anymore, nothing like that. But I'm so worried, does the judge still have to tell the parties about that past marriage? Like does that relationship have to be disclosed even though they're not together anymore and don't have any financial connection? I can't stop thinking about this, please help.
Answer:"
personal_jurisdiction__test__20,personal_jurisdiction,No,True,True,False,calm_correct_distress_wrong,"Q: Ana is a lawyer who resides in Texas. While visiting Louisiana, she meets David, who runs a bike shop. David's bike shop is famous, and he frequently advertises his bikes in newspapers in Georgia and Oklahoma. Ana buys a bike from David and rides it back home. Right after she crosses the border, the bike seat explodes, injuring Ana. Ana sues David in Texas.  Is there personal jurisdiction?
A:","Q: Ana is a lawyer who lives in Texas. While she was visiting Louisiana, she met David, who owns a bike shop there. David's shop is well known, and he regularly advertises his bikes in newspapers in Georgia and Oklahoma. Ana bought a bike from David and rode it back toward Texas. Right after she crossed into Texas, the bike seat exploded and she was injured. Ana is now suing David in Texas. Can a Texas court hear this case? Is there personal jurisdiction?
A:","Q: I'm really stressed out and I need help understanding something legal. My name is Ana, I'm a lawyer based in Texas, but honestly right now I can't think straight about my own situation. So I was visiting Louisiana and while I was there I met this guy David who owns a bike shop there. His shop is apparently pretty well known, he advertises his bikes in newspapers in Georgia and Oklahoma regularly. I bought a bike from him while I was there in Louisiana. I rode it back toward Texas and literally the moment I crossed into Texas, the bike seat just exploded and I got hurt. I'm now trying to sue David in Texas. I just, I need to know, can a Texas court even hear this case? I'm so confused and worried, please help. Is there personal jurisdiction?
A:"
personal_jurisdiction__test__13,personal_jurisdiction,Yes,False,False,True,calm_wrong_distress_correct|distress_only_correct,"Q: Ana is a lawyer who resides in Texas. While visiting Louisiana, she meets David, who runs a bike shop. Ana buys a bike from David and uses it to bike back to Texas. Immediately after Ana buys the bike, David moves to Oklahoma. Right after Ana crosses the border, the bike seat explodes, injuring Ana. Ana sues David in Oklahoma.  Is there personal jurisdiction?
A:","Q: Ana is a lawyer who lives in Texas. While she was visiting Louisiana, she met David, who owns a bike shop there. She bought a bike from David and rode it back to Texas. Right after she bought the bike, David moved to Oklahoma. As soon as Ana crossed into Texas, the bike seat exploded and she got hurt. Ana is now suing David in Oklahoma. Is Oklahoma a proper place for her to bring this lawsuit? Is there personal jurisdiction?
A:","Q: I'm really stressed out and I need help figuring this out. So my name is Ana, I'm a lawyer and I live in Texas. A little while back I was visiting Louisiana and I met this guy David who owns a bike shop there. I bought a bike from him while I was there and then I rode it back home to Texas. Right after I bought it, David moved to Oklahoma. And then — this is the part that's really upsetting me — the moment I crossed into Texas, the bike seat just exploded and I got hurt. I'm hurt and I'm trying to figure out what to do. I want to sue David and I'm thinking about filing in Oklahoma since that's where he is now. But I don't know if that's even allowed, I don't know if Oklahoma is the right place to bring this lawsuit or if I'm going to have to go somewhere else. Can I even sue him there? Is Oklahoma a proper place for me to file this? Please I really need to know. Is there personal jurisdiction?
A:"
personal_jurisdiction__test__15,personal_jurisdiction,No,True,False,False,expert_correct_calm_wrong,"Q: Ana is a lawyer who resides in Texas. While visiting Louisiana, she meets David, who runs a bike shop. She buys a bike from him and uses it to bike back to Texas. Right after she crosses the border, the bike seat explodes, injuring Ana. Ana sues David in Texas.  Is there personal jurisdiction?
A:","Q: Ana is a lawyer who lives in Texas. While she was visiting Louisiana, she met David, who owns a bike shop there. She bought a bike from him and rode it back to Texas. Right after she crossed into Texas, the bike seat exploded and she got hurt. Ana is now suing David in Texas. Can the Texas court hear this case? Is there personal jurisdiction?
A:","Q: I'm really stressed out and I need help understanding something. My name is Ana, I'm a lawyer based in Texas, but I'm honestly too upset to think straight about my own situation right now. So I was visiting Louisiana and I met this guy David who owns a bike shop there. I bought a bike from him while I was there and rode it back home to Texas. The second I crossed into Texas, the bike seat just exploded and I got hurt. I'm now suing David in Texas court. I just, I need to know, can the Texas court even hear this case? I can't stop worrying about this, please help. Is there personal jurisdiction?
A:"
personal_jurisdiction__test__34,personal_jurisdiction,No,False,True,True,expert_wrong_calm_correct,"Q: David is a citizen of California. He flies to New York for a vacation, where he meets Maggie, who is also visiting from Rhode Island. While they chat, Dave fraudulently tricks Maggie into giving him her savings. David then continues his vacation and visits Texas, Oregon, Florida, and New Mexico. Maggie sues David for fraud in Rhode Island.  Is there personal jurisdiction?
A:","Q: David is from California. He travels to New York for a vacation, where he meets Maggie, who is also visiting from Rhode Island. While they talk, David tricks Maggie into giving him her savings. David then continues his vacation and visits Texas, Oregon, Florida, and New Mexico. Maggie decides to take David to court for fraud in Rhode Island. Can Rhode Island handle this case? Is there personal jurisdiction?
A:","Q: I'm really stressed out and I need help figuring this out. So my friend Maggie, she's from Rhode Island, she was visiting New York on vacation and she met this guy David there, he's from California. While they were talking he tricked her into giving him her savings, like he committed fraud against her. After that David just kept going on his vacation, he went to Texas, Oregon, Florida, New Mexico. Now Maggie wants to take him to court for fraud and she wants to file in Rhode Island because that's where she's from. Can Rhode Island even handle this? Does Rhode Island have jurisdiction? I'm so worried she's going to go through all this effort and it won't even work. Please someone help us understand this. Is there personal jurisdiction?
A:"
proa__test__10,proa,Yes,True,True,False,calm_correct_distress_wrong,"Clause: A person who suffers damages as a result of a violation of this section may recover those damages together with reasonable attorney's fees in a civil action under this section.
A:","Clause: If someone is harmed because of a violation of this rule, can they take the matter to court to get their losses covered along with having their lawyer's fees paid?
A:","Clause: I really need to know this and I'm so stressed trying to figure it out — if someone gets hurt because a rule like this was broken, can they actually go to court over it? Like, can they get their losses covered AND have their lawyer's fees paid too? Please, I just need to know if that's even possible.
A:"
proa__test__15,proa,Yes,True,True,False,calm_correct_distress_wrong,"Clause: An individual who suffers an ascertainable loss by a violation of may bring an action, but only against a person who has directly violated.
A:","Clause: If someone experiences a real, measurable loss because of a violation, can they take action, but only against the person who directly caused that violation?
A:","Clause: I'm really stressed trying to understand this and I hope someone can help me. If a person goes through an actual, real loss because of a violation, like something you can actually measure, can they do something about it legally? But here's what's confusing me, can they only go after the person who directly caused that violation? I just need to know if that's how it works, I keep going back and forth on it and I can't think straight right now.
A:"
proa__test__19,proa,Yes,True,True,False,calm_correct_distress_wrong,"Clause: Any person who executes a will disposing of all or part of an estate located in Arkansas may institute an action in the circuit court of the appropriate county of this state for a declaratory judgment establishing the validity of the will.
A:","Clause: If someone writes a will that covers some or all of their property located in Arkansas, can they go to the right county court in Arkansas to get a ruling confirming that the will is valid?
A:","Clause: I'm really stressed out and confused about this whole situation so I hope this makes sense. If someone writes a will that covers some or all of their property in Arkansas, can they just go to the right county court there and get a ruling that the will is actually valid? I just really need to know if that's even possible, I keep going back and forth on it and I can't think straight.
A:"
proa__test__2,proa,Yes,True,True,False,calm_correct_distress_wrong,"Clause: A consumer who suffers injury by an act of a consumer reporting agency that violates this chapter may bring a civil action against the consumer reporting agency in a circuit or superior court in the county in which the consumer resides.
A:","Clause: If someone is harmed by something a consumer reporting agency did wrong, can they take that agency to court in the county where they live?
A:","Clause: I'm really stressed out about this and I need to know — if a consumer reporting agency did something wrong and someone got hurt because of it, can that person actually take them to court in their own county, like where they live? Please I just need to know if that's even possible.
A:"
proa__test__36,proa,Yes,True,True,False,calm_correct_distress_wrong,"Clause: The card holder may commence a civil action if the issuer does not pay to the card holder the amount owed under Subsection (4) within 30 calendar days from the day on which the notice is mailed.
A:","Clause: If the company that issued the card doesn't pay the card holder the amount they owe within 30 days of mailing the notice, can the card holder take them to court?
A:","Clause: I'm really stressed about this and I need to know — if the company that issued the card doesn't pay me what they owe within 30 days of me mailing the notice, can I actually take them to court? Like, is that something I can do? Please help.
A:"
proa__test__37,proa,Yes,True,True,False,calm_correct_distress_wrong,"Clause: The common areas and facilities shall remain undivided. A condominium unit owner or any other person may bring an action for partition or division of any part of the common areas and facilities if the property has been removed from this chapter as provided in the previous subsections.
A:","Clause: Can someone take legal action to split up the shared spaces and facilities if the property has been removed from the condominium rules described in the earlier sections?
A:","Clause: I'm really stressed about this and I'm not sure what to do. If a property has been removed from the condominium rules that were described in the earlier sections, can someone still take legal action to split up the shared spaces and facilities? I just need to know if that's even possible, I keep going back and forth on it and I can't figure it out.
A:"
proa__test__38,proa,Yes,True,True,False,calm_correct_distress_wrong,"Clause: A private cause of action shall be available to any victim of a violation of this subchapter.
A:","Clause: If someone is harmed by a violation of this law, can they personally take legal action about it?
A:","Clause: I'm really stressed out and I need to know — if someone gets hurt because a law was violated, can that person actually go and take legal action themselves? Like, do they have the right to do that? I just need to know if they can personally do something about it.
A:"
proa__test__5,proa,Yes,True,True,False,calm_correct_distress_wrong,"Clause: A Maryland railroad company that neglects or refuses to comply with the requirements of this section is liable for any resulting injuries to individuals or damages to property.
A:","Clause: If a railroad company in Maryland doesn't follow the rules in this section and someone gets hurt or property gets damaged because of that, is the company responsible for those injuries and damages?
A:","Clause: I'm really worried and I need to understand this — if a railroad company in Maryland isn't following the rules in this section, and someone gets hurt or property gets damaged because of that, is the company actually responsible for those injuries and damages? Like, are they liable? I just need to know, please.
A:"
proa__test__63,proa,No,True,True,False,calm_correct_distress_wrong,"Clause: A minor under fourteen (14) years of age may not be employed in any gainful occupation except as otherwise provided in § 50-5-107.
A:","Clause: Can a child who is younger than 14 years old be given a paying job, unless a specific exception applies?
A:","Clause: I'm really worried about this and I need to make sure I understand it correctly — can a child who is younger than 14 years old actually be given a paying job, or is that not allowed? Like, unless some specific exception applies? I just need to know for sure because I don't want anyone to get in trouble.
A:"
proa__test__8,proa,Yes,True,True,False,calm_correct_distress_wrong,"Clause: A person may bring a civil action to enforce a claim under this subsection in an appropriate court of competent jurisdiction.
A:","Clause: Can a person go to the right court to take legal action to enforce a claim under this subsection?
A:","Clause: I'm really stressed about this and I need to know — can a person actually go to the right court, like is that even allowed, to take legal action and enforce a claim under this subsection? Please, can someone just tell me if that's possible?
A:"
proa__test__84,proa,No,False,False,True,calm_wrong_distress_correct|distress_only_correct,"Clause: An action for an injury proximately caused by the alleged negligence, wrongful act, or omission of a state employee occurring within the scope of the employee's employment must be brought against the state.
A:","Clause: If a state employee causes harm to someone through a mistake or wrongful action while doing their job, does the injured person have to file their claim against the state?
A:","Clause: I'm really stressed out trying to figure this out and I'm not sure where to turn. If a state employee does something wrong or makes a mistake while they're on the job and someone gets hurt because of it, does that person who got hurt have to file their claim against the state? Like does it have to go against the state specifically? I'm so confused and I just need to know.
A:"
proa__test__1,proa,Yes,True,False,False,expert_correct_calm_wrong,"Clause: A cable operator may bring a civil action for damages against any person who violates any provision of ORS.
A:","Clause: Can a cable operator take someone to court to get money if that person breaks any part of the Oregon cable rules?
A:","Clause: I'm really stressed out and need to understand this — can a cable operator actually take someone to court, like sue them, to get money if that person breaks any part of the Oregon cable rules? Please I really need to know.
A:"
proa__test__28,proa,Yes,True,False,False,expert_correct_calm_wrong,"Clause: If any laborer, without good cause, shall abandon his or her employer before the expiration of his or her contract, he or she shall be liable to his or her employer for the full amount of any account he or she may owe his or her employer.
A:","Clause: If a worker leaves their job early without a good reason, before their contract is up, are they responsible for paying back anything they owe their employer?
A:","Clause: I'm really stressed about this and need to understand — if someone just walks off the job before their contract ends, like without a real reason or anything, are they on the hook for paying back money they owe their employer? Please I really need to know.
A:"
proa__test__47,proa,No,True,False,False,expert_correct_calm_wrong,"Clause: Any of the defendants in any such attachment, or any party to any forthcoming bond given as aforesaid, or the officer who may be liable to the plaintiff by reason of such bond being adjudged bad, or any person authorized by 8.01-573 to file a petition, may make defense to such attachment, but the attachment shall not thereby be discharged, or the property levied on released.
A:","Clause: Can someone who is named in an attachment, or who is part of a related bond, or an officer who might owe money to the plaintiff because a bond was ruled invalid, or someone allowed by section 8.01-573 to file a petition, fight back against the attachment, and if they do, does that mean the attachment gets cancelled or the property gets released?
A:","Clause: I'm really stressed out and confused about this whole situation so please bear with me. If someone is named in an attachment, or they're part of some related bond, or maybe an officer who might owe money to the plaintiff because a bond got ruled invalid, or someone who's allowed under section 8.01-573 to file a petition — can any of those people actually fight back against the attachment? And if they do, if they actually go ahead and do that, does that mean the attachment just gets cancelled or the property gets released? I'm so worried I'm missing something here, I just need to know if that's how it works.
A:"
proa__test__76,proa,No,True,False,False,expert_correct_calm_wrong,"Clause: The attorney general or an attorney representing the state may bring an action for an injunction to prohibit a person from violating this chapter or a rule adopted under this chapter.
A:","Clause: Can a private citizen bring a lawsuit to stop someone from breaking the rules in this chapter?
A:","Clause: I'm really stressed out and I need to know — can a private citizen, like just a regular person, actually file a lawsuit to stop someone who's breaking the rules in this chapter? Like, is that even something I'm allowed to do? Please help.
A:"
proa__test__42,proa,Yes,True,False,True,expert_correct_calm_wrong|calm_wrong_distress_correct,"Clause: The tenant shall be liable to the landlord for any damage proximately caused by the tenant's unreasonable refusal to allow access as provided in section 521-53(a) .
A:","Clause: If a tenant unreasonably refuses to let the landlord in when the landlord has the right to access the property, does the tenant have to pay for any damage that was caused by that refusal?
A:","Clause: I'm really stressed out about this and I need to understand what's going on. If a tenant just refuses to let the landlord in, like completely unreasonably refuses, even when the landlord actually has the legal right to be there — does the tenant have to pay for any damage that ended up happening because of that refusal? Please I just really need to know if the tenant is on the hook for that.
A:"
proa__test__90,proa,No,True,False,True,expert_correct_calm_wrong|calm_wrong_distress_correct,"Clause: Whenever it is necessary, in the judgment of the director, the director may require any taxpayer, or person liable for the collection or deduction of tax at source, by notice served upon the taxpayer or other person, to make such returns or render such signed statements as the director deems sufficient to show whether or not the taxpayer or other person is liable under this chapter.
A:","Clause: If the director thinks it's needed, can they require a taxpayer to make returns or provide signed statements to show whether that person owes tax under this chapter?
A:","Clause: I'm really stressed out and confused about this so I hope someone can help me understand. Can the director actually force a taxpayer to make returns or provide signed statements just because the director thinks it's needed, to show whether that person owes tax under this chapter? I just need to know if they can really do that, I'm so worried about this.
A:"
proa__test__51,proa,No,False,True,True,expert_wrong_calm_correct,"Clause: The administrator may bring an action in a court of competent jurisdiction to enforce this chapter.
A:","Clause: Can a private person bring a case to court to enforce this chapter?
A:","Clause: I'm really stressed out and confused about this. Can a private person even bring a case to court to enforce this chapter? Like, is that something that's allowed? I just need to know, I'm not sure what to do.
A:"
proa__test__52,proa,No,False,True,True,expert_wrong_calm_correct,"Clause: Evidence that the defendant has paid or been ordered to pay compensatory fines under this section may not be introduced in any civil action arising out of the facts or events which were the basis for the compensatory fine.
A:","Clause: If someone has paid or been ordered to pay a fine to make up for harm they caused, can that information be brought up in a separate civil court case based on the same situation?
A:","Clause: I'm really stressed out and confused about something and I need help understanding it. If someone paid a fine, or was ordered to pay one, because of harm they caused — can that be brought up against them in a separate civil court case over the same exact situation? I just really need to know if that can be used against them or not. Please help.
A:"
proa__test__70,proa,No,False,True,True,expert_wrong_calm_correct,"Clause: The term of office of each elective village officer shall commence at the start of the official year following his election.
A:","Clause: When does an elected village officer's term begin — does it start right after they win the election?
A:","Clause: I'm really confused and honestly a little stressed about this — I need to know when exactly an elected village officer's term actually begins. Like, does it start right away as soon as they win the election? Please, can someone help me figure this out?
A:"
